tconst,averageRating,numVotes
tt7918178,6.9,103
tt7918240,6.3,218
tt7918266,6.1,45
tt7919180,6.8,15
tt7919372,4.9,229
tt7919426,4.5,90
tt7919680,7.6,15390
tt7919726,6.8,6
tt7919770,4.1,14
tt7919794,4.2,5
tt7919810,5.5,3243
tt7919856,4.6,216
tt7919902,6.0,11
tt7920024,4.6,1416
tt7920138,6.6,27
tt7920444,7.2,18
tt7921234,2.9,31
tt7921248,6.4,5611
tt7921282,5.6,140
tt7921302,4.7,114
tt7921320,6.1,64
tt7921992,4.1,22
tt7922944,4.3,162
tt7923118,5.6,418
tt7923220,5.5,12709
tt7923342,5.8,6
tt7923350,3.0,24
tt7923374,1.1,756
tt7923612,4.8,51
tt7923698,6.6,29
tt7924042,7.2,13
tt7925066,6.7,1049
tt7925418,8.1,123
tt7925422,5.6,5
tt7925494,3.2,6
tt7925800,6.8,694
tt7926166,1.0,24
tt7926238,6.3,84
tt7926296,1.6,22
tt7926824,4.5,40
tt7926840,2.7,234
tt7928156,4.3,129
tt7928214,6.3,74
tt7929148,7.1,53
tt7929284,2.8,5
tt7929502,7.3,8
tt7930006,4.9,607
tt7931422,6.0,356
tt7931602,5.0,74
tt7931940,5.9,20
tt7933232,3.9,220
tt7933282,3.4,266
tt7933442,6.5,250
tt7933484,6.3,87
tt7933544,6.6,99
tt7933564,6.1,256
tt7933596,6.5,271
tt7933796,5.7,285
tt7935018,4.2,78
tt7935328,7.4,75
tt7935392,5.1,443
tt7935646,5.0,1376
tt7935770,6.0,109
tt7935792,7.4,8
tt7935892,7.9,208
tt7935980,6.5,295
tt7936028,8.1,79
tt7936034,6.8,6
tt7936092,4.6,323
tt7936692,8.8,88
tt7936768,4.7,10
tt7937168,7.2,6195
tt7937254,6.0,5252
tt7937440,5.6,771
tt7937758,6.5,11
tt7937774,5.8,98
tt7937990,4.6,123
tt7938054,6.7,712
tt7938092,7.0,2711
tt7938128,6.1,639
tt7938336,7.9,1581
tt7938400,4.8,709
tt7938416,5.7,160
tt7938444,5.1,805
tt7938472,4.8,23
tt7938492,6.6,60
tt7938498,4.7,36
tt7938790,6.8,112
tt7939182,5.7,140
tt7939266,6.7,17
tt7939352,6.6,73
tt7939428,4.7,1128
tt7939766,6.6,80759
tt7940122,4.6,216
tt7940606,3.8,82
tt7941194,3.3,152
tt7941422,5.5,83
tt7941444,7.8,13
tt7941612,3.9,172
tt7941892,8.5,4997
tt7941932,7.0,12
tt7941934,6.5,30
tt7942004,8.6,18
tt7942708,6.9,473
tt7942736,4.4,1747
tt7942742,5.9,6728
tt7942746,4.8,2211
tt7942936,5.0,1905
tt7943040,7.1,510
tt7943162,4.6,126
tt7943248,6.5,386
tt7943258,6.0,108
tt7943328,4.9,43
tt7943424,3.4,94
tt7943504,6.5,140
tt7943532,3.9,13
tt7943580,4.8,140
tt7944502,7.5,9
tt7944518,5.8,14
tt7944772,4.7,200
tt7945236,6.4,1326
tt7945396,6.6,86
tt7945420,3.6,137
tt7945440,5.8,16273
tt7945596,5.8,47
tt7945646,5.9,10
tt7945822,4.9,308
tt7946114,6.4,10
tt7946216,5.4,1659
tt7946422,6.3,27260
tt7946548,7.5,16
tt7946572,6.7,15
tt7946584,5.9,26
tt7946644,6.7,394
tt7946836,6.4,4399
tt7946936,7.6,6
tt7947470,6.2,1272
tt7947624,4.9,784
tt7947902,4.2,80
tt7948540,5.8,701
tt7948810,5.3,6
tt7948854,3.3,246
tt7949046,3.9,712
tt7949178,1.7,165
tt7949254,6.3,36
tt7950028,2.3,17
tt7950334,5.4,1577
tt7950388,6.2,130
tt7951008,5.4,263
tt7951038,4.9,154
tt7951272,5.4,94
tt7951430,7.9,67
tt7951448,6.8,63
tt7951648,9.0,9
tt7952000,6.0,2253
tt7952374,9.0,10
tt7952840,5.2,234
tt7952850,2.5,54
tt7952920,6.0,1019
tt7953568,6.5,16
tt7953814,8.2,1247
tt7954100,7.9,11
tt7954620,5.0,8
tt7954660,5.4,106
tt7954694,3.7,558
tt7955022,5.4,173
tt7955106,7.7,422
tt7955126,6.2,10
tt7955554,6.7,320
tt7955712,6.2,128
tt7955956,5.9,91
tt7955980,6.0,41
tt7957182,8.2,7
tt7957314,5.9,819
tt7957456,8.3,47
tt7957694,5.5,12969
tt7957908,8.0,6
tt7958194,8.0,10
tt7958614,5.8,158
tt7958644,6.4,422
tt7958736,5.6,51972
tt7959026,7.0,132505
tt7959042,6.3,67
tt7959216,7.2,13925
tt7959296,4.9,315
tt7959390,6.0,57
tt7959410,4.6,9
tt7959500,3.7,2976
tt7959520,3.4,76
tt7959876,6.0,306
tt7959910,8.1,32
tt7959952,5.8,115
tt7960168,7.8,63
tt7960322,5.9,584
tt7960400,5.7,23
tt7960458,8.4,442
tt7960908,5.5,58
tt7960918,4.4,69
tt7961060,7.8,26109
tt7961558,5.2,168
tt7962598,6.6,371
tt7962822,5.7,80
tt7962844,4.5,71
tt7962932,5.7,4962
tt7963100,6.7,8
tt7963218,1.8,861
tt7963280,8.0,26
tt7963804,6.2,393
tt7963848,5.5,219
tt7963996,6.5,58
tt7964104,6.1,60
tt7964230,7.5,65
tt7965254,5.5,38
tt7966360,5.7,7
tt7966586,3.9,547
tt7966836,4.4,8
tt7967006,6.8,52
tt7967038,7.9,88
tt7967296,7.3,8
tt7967312,5.5,292
tt7967364,6.2,80
tt7967412,6.6,7453
tt7967580,6.1,626
tt7967600,6.6,75
tt7967752,6.6,14
tt7967754,6.6,16
tt7967834,7.0,264
tt7967846,6.9,46
tt7967954,7.2,294
tt7968170,4.4,33
tt7968344,7.3,8
tt7968456,6.8,1433
tt7968500,5.4,145
tt7968818,6.4,95
tt7969140,4.0,241
tt7969836,6.9,1279
tt7970246,5.1,45
tt7970348,4.7,3369
tt7970740,5.9,11
tt7970816,6.4,5
tt7970886,3.5,102
tt7971388,8.4,52
tt7971756,7.2,31
tt7971992,5.7,20
tt7972000,2.5,16
tt7972012,5.9,3634
tt7972040,8.4,779
tt7972178,5.9,1051
tt7972468,5.5,197
tt7972674,6.9,176
tt7973342,5.8,105
tt7973568,8.3,28
tt7973688,6.2,1028
tt7973858,5.8,167
tt7973916,3.7,2035
tt7974036,4.4,17
tt7974156,5.8,201
tt7974204,8.1,42
tt7974634,5.6,127
tt7974866,5.4,79
tt7975192,4.0,515
tt7975244,6.7,236833
tt7975576,4.9,181
tt7975674,4.2,672
tt7976126,5.3,16
tt7976208,2.8,3902
tt7976486,5.8,154
tt7976502,4.1,169
tt7976904,6.5,258
tt7976972,7.1,101
tt7977628,2.7,23
tt7977738,3.3,12
tt7977914,8.9,94
tt7978236,3.4,142
tt7978548,4.5,40
tt7978672,4.5,5687
tt7978752,5.6,75
tt7979142,5.5,14876
tt7979258,5.4,34
tt7979510,4.6,331
tt7979580,7.7,99655
tt7979668,3.7,130
tt7980094,7.5,168
tt7980626,8.7,15
tt7980762,7.7,23
tt7981144,7.4,18
tt7981182,5.6,490
tt7981224,9.5,83
tt7981260,3.6,1007
tt7981318,6.1,341
tt7981394,9.0,11
tt7981404,5.4,76
tt7981418,6.9,1131
tt7981424,4.7,6
tt7981438,5.8,17
tt7981452,6.6,75
tt7981470,8.5,12
tt7981492,4.2,1717
tt7981864,7.4,60
tt7983334,5.0,26
tt7983348,2.4,236
tt7983428,6.5,12
tt7983712,3.1,572
tt7983744,3.3,370
tt7983890,6.2,619
tt7983894,6.5,16714
tt7983928,6.4,12
tt7984130,3.6,48
tt7984730,8.7,231
tt7984734,7.4,197414
tt7984766,7.3,120742
tt7985648,6.3,41797
tt7985654,5.0,34
tt7985692,6.3,7537
tt7986222,7.3,3037
tt7986266,6.8,143
tt7986276,4.3,374
tt7986672,6.1,2126
tt7986760,4.0,80
tt7986790,6.3,35
tt7987702,4.8,49
tt7987842,8.6,127
tt7987900,8.1,49
tt7988412,7.2,12
tt7988632,8.8,6
tt7989494,7.5,15
tt7989512,6.5,43
tt7989520,3.3,55
tt7990512,3.5,13
tt7990992,5.8,243
tt7991418,8.2,60
tt7991608,6.3,252384
tt7991628,6.2,283
tt7991758,6.2,102
tt7991818,6.3,12
tt7993338,5.8,31
tt7993688,6.0,6
tt7993812,4.3,134
tt7993848,3.1,584
tt7993874,5.6,88
tt7993992,6.7,14
tt7994070,6.2,247
tt7994100,6.0,226
tt7994158,5.0,17
tt7994188,6.3,653
tt7994420,3.2,13
tt7994688,7.9,13
tt7995622,4.3,67
tt7995680,4.9,742
tt7995888,3.5,51
tt7996036,4.8,143
tt7996170,7.1,122
tt7996198,5.8,13
tt7996210,8.2,28
tt7996520,4.2,197
tt7996560,6.4,190
tt7997042,6.2,1115
tt7997118,2.7,9
tt7997250,8.2,6
tt7997334,5.0,5
tt7997646,4.1,36
tt7997664,5.7,10
tt7997932,7.2,513
tt7997942,6.2,11
tt7997966,6.6,721
tt7998046,6.8,75
tt7998110,5.8,65
tt7998242,7.8,6709
tt7998260,6.6,279
tt7998848,7.2,1523
tt7999402,4.3,9
tt7999584,5.5,31
tt7999950,6.9,805
tt7999960,6.9,181
tt7999980,7.6,538
tt8000096,6.0,66
tt8000314,7.1,645
tt8000390,9.2,441
tt8000592,6.9,89
tt8000646,3.7,320
tt8000718,5.7,6176
tt8000734,6.8,264
tt8000908,5.4,3711
tt8001194,7.3,81
tt8001260,8.4,9
tt8001346,6.7,9456
tt8001400,3.7,84
tt8001748,5.1,184
tt8002154,6.7,33
tt8002498,5.6,8
tt8002834,6.5,94
tt8003558,5.7,336
tt8004570,5.1,121
tt8004664,5.7,12227
tt8004826,5.4,10
tt8005088,3.0,71
tt8005114,5.8,125
tt8005256,4.9,67
tt8005336,5.0,112
tt8005366,6.4,977
tt8006182,8.1,11
tt8006374,4.7,1740
tt8006426,3.5,657
tt8006460,6.4,145
tt8007250,6.7,53
tt8007252,5.0,165
tt8007272,3.1,10
tt8007436,3.7,282
tt8008606,6.8,449
tt8009102,5.0,63
tt8009306,8.9,59
tt8009314,5.7,4618
tt8009354,6.1,773
tt8009522,5.8,396
tt8009578,5.1,253
tt8009744,6.8,13056
tt8009906,6.0,6070
tt8009938,5.3,2357
tt8010436,5.9,14
tt8010518,4.8,78
tt8010920,8.6,5
tt8010954,6.4,39
tt8011276,7.7,3157
tt8011288,7.2,904
tt8011290,5.1,99
tt8011302,5.4,499
tt8011308,6.3,311
tt8011312,6.8,178
tt8011322,5.2,166
tt8011324,7.0,874
tt8011328,4.6,1767
tt8011332,6.3,140
tt8011334,6.2,30
tt8011344,3.2,318
tt8011346,4.5,234
tt8011348,4.5,322
tt8011424,8.7,8
tt8011450,4.7,136
tt8011594,5.8,30
tt8011712,3.4,201
tt8012148,7.5,58
tt8012220,6.9,56
tt8012228,5.2,36
tt8012734,4.3,12
tt8013560,5.2,17
tt8013642,6.5,27
tt8013768,7.1,15
tt8014422,5.9,21
tt8014860,6.4,84
tt8015080,5.8,4851
tt8015444,6.7,3008
tt8016004,3.3,46
tt8016032,7.6,52
tt8016262,4.8,154
tt8016356,7.0,709
tt8016500,5.3,208
tt8016640,4.5,12
tt8016648,7.3,748
tt8016662,8.9,1112
tt8016666,5.3,315
tt8016672,4.2,241
tt8017136,7.7,1446
tt8017700,7.6,430
tt8018008,4.7,5333
tt8019326,7.2,6
tt8019498,5.9,99
tt8019694,5.4,1691
tt8019750,7.8,38
tt8020646,6.0,35
tt8020648,4.3,115
tt8020856,4.0,8
tt8020896,7.8,6326
tt8021048,5.2,524
tt8021662,8.1,31
tt8022710,4.5,6
tt8022904,5.5,557
tt8023312,6.1,32
tt8023700,5.5,480
tt8023734,6.9,2529
tt8024556,5.7,420
tt8024712,8.5,3284
tt8024952,4.3,7
tt8025310,4.8,1535
tt8026432,5.1,90
tt8026506,5.6,100
tt8026546,5.8,25
tt8026554,7.1,1032
tt8027144,6.3,12
tt8027286,4.2,68
tt8027296,5.8,125
tt8027322,6.4,3973
tt8027868,5.3,341
tt8027910,8.1,9
tt8028076,3.8,48
tt8028150,7.5,1443
tt8028486,6.5,31
tt8028526,5.4,206
tt8028600,3.1,2742
tt8028628,4.5,331
tt8028842,5.4,857
tt8029048,6.8,29
tt8029242,7.6,311
tt8031130,3.4,425
tt8031554,5.7,539
tt8032636,3.6,7
tt8032752,6.1,11
tt8032804,3.9,133
tt8032834,5.4,87
tt8032912,8.0,1579
tt8032932,9.2,5
tt8033428,7.4,1240
tt8033588,5.9,170
tt8033592,7.4,4072
tt8033702,6.1,428
tt8033704,6.6,35
tt8034094,7.7,33
tt8034372,4.8,35
tt8034378,4.8,216
tt8035316,6.3,6
tt8036910,4.8,34
tt8037518,8.3,14
tt8037610,8.2,448
tt8037648,8.9,54
tt8037650,5.7,380
tt8037658,4.2,84
tt8037662,5.4,100
tt8037664,4.8,16
tt8038150,6.9,543
tt8038160,6.3,155
tt8038452,8.0,48
tt8038556,5.3,131
tt8038726,4.6,26
tt8039700,7.0,9
tt8040482,5.7,12
tt8040732,3.4,41
tt8041022,5.7,54
tt8041244,5.5,60
tt8041264,8.7,17
tt8041274,7.4,58
tt8041276,7.1,13528
tt8041916,4.4,1511
tt8041922,3.8,2086
tt8042004,4.7,107
tt8042080,3.8,239
tt8042112,6.6,691
tt8042116,6.2,120
tt8042132,6.8,1239
tt8042152,6.3,11
tt8042248,4.3,1436
tt8042260,6.4,264
tt8042286,3.5,109
tt8042292,7.7,6709
tt8042312,5.2,102
tt8042324,6.7,700
tt8042452,6.9,528
tt8042526,2.1,350
tt8042598,6.7,109
tt8043038,3.3,137
tt8043092,7.6,1871
tt8043254,6.9,53
tt8043306,7.2,3580
tt8043312,5.8,229
tt8043354,7.0,5
tt8043434,5.4,1045
tt8043456,7.9,884
tt8043572,5.0,20
tt8043722,6.3,70
tt8044940,7.5,6
tt8045100,8.4,34
tt8045124,5.8,67
tt8045170,5.4,178
tt8045334,9.1,51
tt8045396,7.0,200
tt8045466,6.0,161
tt8045586,4.4,50
tt8045592,4.8,180
tt8045670,5.4,1287
tt8045906,7.1,9128
tt8046436,5.1,9
tt8046498,5.8,4107
tt8046636,4.6,258
tt8046792,9.0,5
tt8046932,5.5,24
tt8047172,6.9,14
tt8047208,6.9,3468
tt8047210,4.9,109
tt8047262,4.3,174
tt8047590,4.7,452
tt8048384,5.8,386
tt8049582,5.6,9
tt8049858,3.2,114
tt8049982,7.6,17
tt8049994,5.6,160
tt8050160,7.4,34
tt8050170,2.0,48
tt8050266,4.9,401
tt8050598,3.8,173
tt8050610,6.4,399
tt8050672,3.9,162
tt8051280,7.0,7
tt8051738,7.5,934
tt8052146,7.5,12
tt8052190,6.1,12
tt8052240,6.9,59
tt8052720,6.2,29
tt8053258,5.8,999
tt8053302,5.1,446
tt8053928,4.8,13
tt8054066,5.3,1126
tt8054150,6.4,1388
tt8054238,5.5,12
tt8054608,6.8,2230
tt8055324,6.2,98
tt8055888,7.3,7681
tt8055896,7.1,20
tt8056032,7.8,20
tt8056080,4.7,14
tt8056916,6.9,68
tt8058874,5.2,10004
tt8058904,6.4,997
tt8058986,5.1,10
tt8059026,2.4,26
tt8059196,3.1,190
tt8059212,5.5,30
tt8059382,4.5,221
tt8059506,5.8,69
tt8059654,3.8,1218
tt8059764,5.7,70
tt8059928,5.5,6
tt8060288,5.4,140
tt8060326,6.4,16
tt8060328,5.6,5131
tt8060356,8.3,43
tt8060408,6.7,1757
tt8060540,6.1,57
tt8060588,8.1,68
tt8060604,6.0,730
tt8060624,4.5,964
tt8060640,7.3,517
tt8060652,5.8,451
tt8060774,6.3,2676
tt8061070,5.2,1711
tt8063132,5.6,26
tt8063274,6.0,142
tt8063826,3.8,2068
tt8063840,2.0,630
tt8064262,6.4,1716
tt8064342,5.6,156
tt8064418,3.0,4356
tt8064708,6.8,34
tt8065292,6.7,22
tt8065750,7.2,243
tt8065768,5.2,330
tt8065772,3.1,248
tt8065796,7.4,1030
tt8065816,7.0,38
tt8065870,3.4,394
tt8066076,7.9,247
tt8066304,6.5,132
tt8066470,2.9,161
tt8066574,6.2,1152
tt8067016,2.4,9
tt8068228,4.9,57
tt8068768,5.2,200
tt8068826,4.8,674
tt8069134,5.9,253
tt8069256,3.7,25
tt8069436,5.3,226
tt8069578,5.9,350
tt8069862,2.7,177
tt8069980,4.0,582
tt8070038,8.0,11
tt8070042,5.5,462
tt8070068,7.8,9
tt8070332,8.7,129
tt8071054,7.1,72
tt8071062,3.9,46
tt8071076,6.6,21
tt8071196,6.1,30
tt8071204,5.5,130
tt8071308,6.6,1085
tt8071666,5.1,16
tt8071688,6.3,848
tt8072078,4.6,595
tt8072344,6.5,15
tt8072400,7.2,2508
tt8072666,7.5,418
tt8073108,6.6,129
tt8073604,3.6,219
tt8074128,6.2,1075
tt8074328,2.2,160
tt8074340,6.2,688
tt8074486,3.3,1505
tt8074648,6.3,9
tt8074902,4.8,16
tt8075016,4.8,11283
tt8075192,7.9,73451
tt8075202,6.2,3651
tt8075260,6.1,21705
tt8075402,2.9,329
tt8075430,4.6,9
tt8075634,4.6,179
tt8076110,5.9,1357
tt8076224,8.3,63
tt8076266,6.9,700
tt8076344,7.1,2926
tt8076406,6.6,9
tt8076418,6.3,327
tt8076930,5.6,68
tt8076966,5.4,5
tt8076974,5.8,7
tt8076988,7.7,18
tt8077038,7.3,9
tt8077116,5.7,6
tt8077180,5.3,334
tt8077310,3.5,488
tt8077368,4.2,5
tt8077382,7.4,97
tt8077720,4.6,7
tt8078850,6.8,6
tt8079248,6.8,147779
tt8079510,6.7,61
tt8079664,3.9,115
tt8079790,3.5,69
tt8080196,6.0,1171
tt8080350,6.3,42
tt8080534,5.0,77
tt8080648,9.1,509
tt8080674,3.5,14
tt8080982,5.0,149
tt8081326,6.2,244
tt8081566,7.1,1463
tt8081638,7.2,413
tt8081646,5.8,140
tt8081830,5.7,218
tt8082672,6.2,11
tt8083504,7.2,91
tt8083606,6.3,1433
tt8083622,6.4,139
tt8083810,3.8,14
tt8083936,6.6,55
tt8084510,4.6,432
tt8084572,4.8,243
tt8084696,4.8,62
tt8084840,6.7,16
tt8085616,7.3,103
tt8085790,5.5,13205
tt8085890,6.1,352
tt8085964,7.0,11
tt8086072,7.2,181
tt8086090,7.0,6
tt8086288,5.3,38
tt8088056,7.4,27
tt8088086,7.2,39
tt8088944,6.6,2945
tt8089116,4.8,18
tt8089234,4.0,343
tt8089548,4.9,29
tt8089668,6.7,6
tt8090084,5.9,8
tt8090138,7.0,57
tt8090564,6.0,1988
tt8090580,7.1,5322
tt8090624,2.6,233
tt8090628,6.6,876
tt8090732,6.8,20
tt8090778,7.9,14
tt8091652,3.2,517
tt8091892,8.0,2232
tt8092118,8.0,1771
tt8092252,7.7,5564
tt8092490,5.6,118
tt8092586,6.0,463
tt8092932,5.0,371
tt8092968,6.4,32
tt8093292,5.7,16
tt8093306,5.8,12
tt8093340,2.5,23
tt8093484,5.3,16
tt8093952,6.5,1361
tt8094072,7.8,12
tt8094252,6.0,4983
tt8094272,8.4,798
tt8094282,7.0,23
tt8094320,4.3,641
tt8094444,6.2,31
tt8094890,6.2,6
tt8095076,6.5,696
tt8095860,7.2,6780
tt8095862,3.0,460
tt8096198,8.1,19
tt8096558,3.4,450
tt8096832,6.2,20916
tt8096842,7.2,233
tt8096844,4.7,35
tt8096918,6.1,12
tt8097306,4.9,7525
tt8097362,4.2,112
tt8098416,7.0,41
tt8098480,4.2,2762
tt8098546,6.6,758
tt8098548,5.7,971
tt8098636,6.8,592
tt8099190,6.2,25
tt8099264,5.9,75
tt8099318,5.4,13
tt8100900,7.3,486
tt8101390,5.9,156
tt8101628,4.7,22
tt8101840,5.8,6
tt8101932,7.7,100
tt8102046,5.3,14
tt8102806,5.5,2673
tt8103118,8.6,9
tt8103160,5.4,1790
tt8103460,3.5,72
tt8103480,6.3,25
tt8103804,6.6,9
tt8104940,3.3,129
tt8105640,6.8,48
tt8105684,5.2,46
tt8105846,5.1,241
tt8106460,6.4,48
tt8106534,6.1,168006
tt8106588,6.8,127
tt8106708,4.2,395
tt8107288,3.4,179
tt8107464,4.2,1089
tt8107598,8.1,53
tt8107870,4.6,7
tt8107882,5.9,597
tt8107972,6.2,10
tt8108034,6.4,2806
tt8108098,6.0,11
tt8108104,4.4,129
tt8108150,7.2,20
tt8108164,5.6,4319
tt8108168,7.2,632
tt8108180,7.8,81
tt8108186,6.8,2260
tt8108194,8.2,11
tt8108196,6.0,6484
tt8108198,8.2,88813
tt8108200,8.0,11734
tt8108202,7.6,33004
tt8108206,7.8,6438
tt8108208,6.1,2703
tt8108210,7.1,11
tt8108212,7.1,77
tt8108214,4.2,19
tt8108230,6.2,2599
tt8108232,6.0,13
tt8108248,7.2,61
tt8108268,8.5,31969
tt8108274,7.6,28526
tt8108278,6.3,372
tt8108282,3.0,15
tt8109272,2.0,15
tt8109470,4.1,2306
tt8109800,5.8,77
tt8110000,3.5,211
tt8110004,5.8,1264
tt8110232,6.3,48510
tt8110246,4.9,1773
tt8110290,3.8,34
tt8110330,8.1,128377
tt8110474,4.6,23
tt8110640,6.2,50810
tt8110662,6.4,361
tt8110966,3.9,180
tt8110988,5.4,277
tt8111030,5.8,56
tt8111130,5.6,611
tt8111524,5.9,9
tt8111636,3.9,122
tt8111958,5.9,56
tt8112008,5.7,113
tt8112172,6.1,30
tt8113950,4.1,942
tt8114980,5.5,26273
tt8115014,4.6,6
tt8115282,5.6,892
tt8115320,5.4,841
tt8115684,4.9,13
tt8115798,5.0,43
tt8115996,3.6,317
tt8116036,6.4,39
tt8116116,5.7,34
tt8116154,4.0,11
tt8116258,6.1,273
tt8116428,7.1,7013
tt8116610,5.9,73
tt8116612,5.8,713
tt8116640,5.9,2770
tt8118056,6.8,214
tt8119078,7.1,61
tt8119680,6.7,2046
tt8119752,6.3,8202
tt8119788,7.9,38
tt8119844,5.8,892
tt8119968,3.9,38
tt8120842,6.0,8
tt8120934,7.4,125
tt8122018,6.4,1678
tt8123506,5.4,300
tt8123608,6.2,11
tt8123618,6.4,1186
tt8123646,5.3,492
tt8123728,4.7,1675
tt8123886,6.3,100
tt8124054,6.8,65
tt8124376,7.4,60
tt8124388,5.2,9
tt8125118,8.4,20
tt8125842,7.0,1027
tt8126172,6.8,490
tt8128188,6.2,8507
tt8128276,6.0,2034
tt8128618,3.4,302
tt8128620,4.8,8
tt8128672,3.6,173
tt8128970,3.9,59
tt8129312,4.0,11
tt8129682,3.6,930
tt8129794,6.3,5607
tt8129966,3.3,617
tt8129968,7.6,10
tt8129976,6.4,9
tt8130414,6.2,96
tt8130558,5.0,3423
tt8130662,7.2,107
tt8130824,5.9,121
tt8130904,5.4,3364
tt8130968,7.8,27097
tt8130974,5.0,21
tt8131720,6.0,147
tt8131976,5.9,329
tt8132516,7.4,19
tt8132778,6.6,2307
tt8133888,4.4,705
tt8134358,6.4,724
tt8134468,5.7,40
tt8134636,6.0,71
tt8134670,7.5,80
tt8134688,5.3,201
tt8134742,5.4,14270
tt8134980,2.1,313
tt8135000,4.6,38
tt8135550,6.4,949
tt8135564,7.2,311
tt8135718,5.2,10
tt8136112,6.0,8
tt8136908,7.1,417
tt8137384,6.3,379
tt8137454,5.7,122
tt8137722,6.7,476
tt8137834,2.9,14
tt8138394,7.9,75
tt8139010,7.8,9
tt8139786,6.8,34
tt8140140,6.7,44
tt8140328,4.8,128
tt8140398,6.9,66
tt8140564,7.1,177
tt8140646,7.7,7
tt8141244,3.0,6
tt8141332,5.0,84
tt8141908,7.3,203
tt8142044,3.3,903
tt8142712,6.6,220
tt8143764,4.9,35
tt8143896,6.8,19
tt8143990,6.4,17144
tt8144642,7.1,8
tt8144694,4.4,15
tt8144782,6.6,698
tt8144834,8.1,15284
tt8144850,6.5,852
tt8144868,7.2,11
tt8144886,5.8,56
tt8144932,5.4,10
tt8145144,6.6,455
tt8145202,5.1,6033
tt8145968,5.2,328
tt8146336,8.3,34
tt8146414,6.5,514
tt8146434,6.7,157
tt8146710,6.6,39
tt8146834,5.3,12
tt8146836,7.3,9
tt8147032,8.0,46
tt8147080,3.4,63
tt8147158,3.7,35
tt8147262,7.1,330
tt8147428,6.0,16
tt8147480,4.6,19
tt8147656,7.3,78
tt8147680,6.3,67
tt8149090,6.2,48
tt8149286,8.6,35
tt8150228,6.1,21
tt8150238,5.5,50
tt8150698,3.5,244
tt8150728,5.5,438
tt8150768,5.8,284
tt8150782,4.0,16
tt8150814,4.8,14208
tt8151326,6.8,38
tt8151450,4.4,93
tt8151874,7.2,35970
tt8152324,3.9,1669
tt8152750,7.1,344
tt8154034,7.8,13
tt8154270,6.0,91
tt8154780,8.8,36
tt8154840,4.3,10
tt8155182,5.0,4375
tt8155288,6.2,70975
tt8155564,4.0,127
tt8156962,4.9,19
tt8157074,6.6,1488
tt8157250,4.7,43
tt8157400,6.4,412
tt8157482,8.2,136
tt8157646,5.1,8
tt8158512,7.3,348
tt8158828,4.9,170
tt8159018,6.4,203
tt8159302,6.9,724
tt8159764,6.6,63
tt8159944,5.0,27
tt8160262,5.4,3538
tt8160694,7.5,212
tt8160720,4.2,48
tt8160794,4.7,160
tt8160834,5.4,10410
tt8160864,5.5,10548
tt8161166,6.8,1754
tt8161226,6.0,683
tt8161396,4.6,149
tt8161554,4.4,545
tt8161726,6.5,211
tt8161802,3.5,63
tt8161914,6.4,611
tt8161996,7.6,20
tt8163224,5.5,970
tt8164558,5.8,59
tt8165062,4.5,10
tt8165192,6.6,3722
tt8165246,4.6,144
tt8165954,7.6,27
tt8166164,4.7,439
tt8167484,3.3,135
tt8167820,6.1,38
tt8168050,4.5,6
tt8168814,5.4,10
tt8168884,4.2,153
tt8168966,4.0,306
tt8168992,4.5,1094
tt8169178,6.4,135
tt8169290,6.6,28
tt8169404,3.2,86
tt8169446,5.4,20935
tt8169552,7.1,2031
tt8169642,3.7,279
tt8169994,5.1,208
tt8170282,8.8,5
tt8170298,3.5,2315
tt8170358,3.9,297
tt8170506,5.2,316
tt8170530,6.2,9
tt8170712,6.3,60
tt8170902,6.2,351
tt8170998,3.7,349
tt8171000,4.8,443
tt8171022,6.2,13
tt8171236,5.9,203
tt8171310,8.0,11
tt8171406,5.5,172
tt8171528,5.4,22
tt8171548,5.4,214
tt8171974,5.9,1089
tt8172068,6.7,8
tt8172102,5.9,20
tt8172164,4.8,21
tt8173652,7.3,7
tt8173728,7.5,2647
tt8174290,6.5,213
tt8174318,6.0,43
tt8174446,4.8,12
tt8174450,5.4,391
tt8174546,5.3,6
tt8174628,6.1,164
tt8175004,5.5,105
tt8175920,3.9,111
tt8175968,5.2,320
tt8176040,5.4,5482
tt8176054,8.8,15271
tt8176120,2.2,36
tt8176146,4.3,30
tt8176280,5.9,78
tt8176312,2.8,278
tt8176462,3.3,73
tt8176558,4.0,69
tt8176578,6.6,7161
tt8176602,8.4,68
tt8177246,4.8,22
tt8177524,6.7,34
tt8177638,5.3,114
tt8178486,5.9,14344
tt8178798,6.5,24
tt8178850,3.8,82
tt8178992,4.3,1340
tt8179024,5.3,5894
tt8179218,5.5,576
tt8179388,5.2,23828
tt8179470,6.3,3912
tt8179944,3.5,365
tt8180482,6.9,2098
tt8180546,5.9,1510
tt8180932,6.3,8
tt8181502,7.6,42
tt8182004,4.7,47
tt8183346,2.5,9
tt8183386,7.0,31
tt8183418,6.5,138
tt8183544,4.3,55
tt8183556,1.2,252
tt8183570,4.5,151
tt8183594,3.2,578
tt8183640,6.7,20
tt8183762,4.2,5
tt8184066,7.4,9
tt8184104,4.1,26
tt8184296,7.3,12
tt8184568,4.8,132
tt8184766,6.5,1087
tt8185004,8.6,886
tt8185094,7.8,701
tt8185182,7.1,7934
tt8185374,6.0,209
tt8185442,5.3,65
tt8185526,6.9,245
tt8185584,5.9,51
tt8186318,6.6,4791
tt8186932,5.7,1543
tt8187178,5.8,154
